"(0, 1, 'w', 0)",-0.51
"(0, 1, 'e', 1)",-1.0770209999999998
"(2, 4, 'w', 1)",-0.6987
"(2, 1, 'w', 1)",-0.9918299999999999
"(1, 4, 's', 0)",-0.7599
"(1, 1, 'n', 1)",-0.9804495
"(1, 1, 'e', 1)",-1.0206149999999998
"(1, 4, 'e', 1)",-0.657
"(2, 3, 'n', 0)",-0.7135125088229203
"(3, 3, 'n', 1)",-0.5809297317539778
"(0, 1, 's', 0)",-0.51
"(4, 1, 'n', 0)",-0.3
"(2, 4, 's', 1)",-0.657
"(1, 4, 'w', 0)",-0.6405246
"(0, 2, 'n', 0)",-0.7023239451787968
"(3, 2, 'e', 0)",-0.51
"(3, 2, 'w', 1)",-0.8537962499999998
"(0, 2, 'w', 0)",-0.657
"(1, 0, 'w', 1)",-1.1059922985
"(4, 0, 's', 1)",-0.702
"(0, 3, 'e', 1)",-0.7334999999999999
"(2, 2, 's', 1)",-0.7858101915136197
"(1, 2, 'n', 0)",-0.5549999999999999
"(3, 2, 's', 1)",-0.7202544126633049
"(0, 2, 's', 0)",-0.5553592573673872
"(3, 0, 'n', 0)",-0.51
"(1, 0, 's', 1)",-0.9656849999999998
"(4, 0, 'w', 1)",-0.51
"(0, 3, 'w', 0)",-0.657
"(2, 4, 'n', 1)",-0.621
"(3, 3, 'e', 0)",-0.6839999999999999
"(2, 2, 'w', 1)",-0.9488324999999999
"(2, 2, 'e', 0)",-0.7759716177611158
"(0, 1, 'n', 1)",-0.9494849999999999
"(3, 3, 'e', 1)",-0.6464820865309906
"(2, 1, 'n', 0)",-0.702
"(4, 4, 'w', 0)",0.0
"(0, 3, 's', 0)",-0.5938889568193497
"(4, 4, 'n', 0)",8.967172499999998
"(3, 4, 's', 1)",-0.657
"(4, 3, 'n', 0)",-0.657
"(0, 4, 's', 0)",-0.8319300000000001
"(0, 4, 'n', 0)",-0.8506676701196153
"(2, 3, 'e', 0)",-0.7555499999999999
"(4, 1, 'e', 1)",-0.657
"(4, 4, 's', 0)",0.0
"(1, 4, 'n', 1)",-0.3
"(3, 1, 'w', 1)",-0.8032499999999999
"(3, 4, 'w', 1)",-0.9459149999999998
"(4, 2, 'e', 0)",-0.3
"(0, 4, 'w', 0)",-0.7599
"(3, 4, 'e', 0)",1.2943762499999998
"(1, 3, 'w', 1)",-0.3921
"(4, 2, 's', 1)",-0.6944435143642941
"(1, 3, 'e', 0)",-0.5488476104146717
"(2, 0, 's', 1)",-0.9387749999999999
"(3, 1, 's', 1)",-0.657
"(2, 0, 'e', 0)",-0.51
"(4, 4, 'e', 0)",0.0
"(4, 4, 'e', 1)",-0.8319300000000001
"(1, 3, 's', 1)",-0.702
"(4, 2, 'w', 1)",-0.7692975
"(2, 2, 'n', 1)",-0.9648975
"(0, 0, 'e', 1)",-1.0393109999999999
"(2, 0, 'w', 1)",-0.9940921499999997
"(3, 0, 'e', 1)",-0.657
"(4, 0, 'n', 1)",-0.657
"(0, 3, 'n', 1)",-0.9840299999999998
"(2, 1, 'e', 0)",-0.7436626874999999
"(4, 3, 'e', 1)",-0.657
"(0, 1, 'w', 1)",-0.9423519899999997
"(2, 4, 'w', 0)",-0.7403517
"(1, 4, 's', 1)",-0.7599
"(1, 1, 'e', 0)",-0.6281113069834958
"(3, 1, 'n', 1)",-0.657
"(0, 1, 's', 1)",-0.9536744999999998
"(3, 3, 'w', 1)",-0.7648298258334232
"(2, 4, 's', 0)",-0.8823509999999999
"(1, 1, 'w', 1)",-0.9382394999999999
"(1, 4, 'w', 1)",0.9185714999999999
"(0, 2, 'n', 1)",-0.8678999999999999
"(0, 2, 'e', 1)",-0.702
"(1, 0, 'e', 0)",-0.5549999999999999
"(3, 2, 'e', 1)",-0.657
"(3, 3, 's', 1)",-0.760731476659587
"(0, 0, 'n', 0)",-0.4588146000000001
"(1, 1, 's', 1)",-0.9955049999999999
"(4, 0, 's', 0)",-0.3
"(1, 0, 'n', 1)",-0.9596463929999997
"(2, 2, 's', 0)",-0.8899795256474378
"(3, 2, 'n', 1)",-0.6257625
"(4, 0, 'w', 0)",-0.51
"(0, 3, 'w', 1)",-0.8823509999999999
"(4, 1, 's', 0)",-0.3
"(2, 2, 'w', 0)",-0.7365178811066093
"(0, 1, 'n', 0)",-0.4122221342713594
"(2, 3, 's', 0)",-0.702
"(4, 0, 'e', 1)",-0.657
"(0, 3, 's', 1)",1.7545311996562498
"(4, 4, 'n', 1)",-0.8583582299999999
"(4, 1, 'w', 0)",-0.559573151979917
"(2, 3, 'w', 0)",-0.6706699038543792
"(0, 4, 'n', 1)",6.119999999999999
"(2, 3, 'e', 1)",-0.6013441695822682
"(1, 3, 'n', 0)",-0.5503153978379648
"(1, 4, 'n', 0)",-0.42693637748906255
"(3, 1, 'w', 0)",-0.51
"(3, 1, 'n', 0)",-0.5549999999999999
"(1, 3, 'w', 0)",-0.43352751151268387
"(4, 2, 's', 0)",-0.9084299999999998
"(0, 4, 'e', 1)",3.69666
"(3, 1, 'e', 1)",-0.657
"(2, 0, 's', 0)",-0.7424277187499999
"(3, 4, 'n', 1)",-0.8049392575830805
"(3, 1, 's', 0)",-0.5763413759062792
"(2, 0, 'n', 0)",-0.51
"(3, 0, 'w', 0)",-0.702
"(1, 3, 's', 0)",-0.5981478899999999
"(4, 2, 'w', 0)",0.0
"(0, 0, 'w', 1)",-0.9999999999999996
"(4, 2, 'n', 0)",-0.3
"(0, 0, 'e', 0)",-0.4264639275843752
"(1, 2, 'w', 0)",-0.6126
"(4, 3, 's', 0)",0.029999999999999943
"(2, 0, 'w', 0)",-0.702
"(0, 3, 'n', 0)",-0.7636180900443801
"(2, 1, 's', 0)",-0.8360902386807654
"(2, 4, 'e', 1)",-0.7599
"(2, 1, 'e', 1)",-0.8363999999999999
"(0, 0, 's', 1)",-1.0344509999999998
"(4, 2, 'e', 1)",-0.657
"(1, 2, 's', 0)",-0.6095214035384322
"(4, 3, 'w', 0)",-0.657
"(0, 1, 'e', 0)",-0.5639167086393205
"(2, 1, 'w', 0)",-0.657
"(1, 1, 'n', 0)",-0.5549999999999999
"(1, 4, 'e', 0)",-0.8049
