"(0, 1, 'w', 0)",0.0
"(0, 1, 'e', 1)",-0.7937999999999998
"(2, 4, 'w', 1)",-0.51
"(2, 1, 'w', 1)",-0.8264643749999998
"(1, 4, 's', 0)",-0.7599
"(1, 1, 'n', 1)",-0.957556875
"(1, 1, 'e', 1)",-0.7382249999999999
"(1, 4, 'e', 1)",-0.5549999999999999
"(2, 3, 'n', 0)",-0.4786313306250001
"(3, 3, 'n', 1)",-0.696437123550548
"(0, 1, 's', 0)",-0.6414819074081249
"(4, 1, 'n', 0)",-0.5864999999999999
"(2, 4, 's', 1)",-0.51
"(1, 4, 'w', 0)",-0.8409481499999998
"(0, 2, 'n', 0)",-0.7097625
"(3, 2, 'e', 0)",-0.3
"(3, 2, 'w', 1)",-0.5864999999999999
"(0, 2, 'w', 0)",-0.657
"(1, 0, 'w', 1)",-0.96492
"(4, 0, 's', 1)",-0.51
"(0, 3, 'e', 1)",-0.5549999999999999
"(2, 2, 's', 1)",-0.70875
"(1, 2, 'n', 0)",-0.5549999999999999
"(3, 2, 's', 1)",-0.5256561811912973
"(0, 2, 's', 0)",-0.85099660957125
"(3, 0, 'n', 0)",-0.3
"(1, 0, 's', 1)",-0.93221625
"(4, 0, 'w', 1)",-0.6179999999999999
"(0, 3, 'w', 0)",-0.714498230475
"(2, 4, 'n', 1)",-0.5549999999999999
"(3, 3, 'e', 0)",-0.657
"(2, 2, 'w', 1)",-0.5549999999999999
"(2, 2, 'e', 0)",-0.4791363675
"(0, 1, 'n', 1)",-0.9458026499999999
"(3, 3, 'e', 1)",-0.5461294462090045
"(2, 1, 'n', 0)",-0.3
"(4, 4, 'w', 0)",0.0
"(0, 3, 's', 0)",-0.72816075
"(4, 4, 'n', 0)",0.0
"(3, 4, 's', 1)",-0.51
"(4, 3, 'n', 0)",-0.51
"(0, 4, 's', 0)",-0.7599
"(0, 4, 'n', 0)",-0.6314434993875
"(2, 3, 'e', 0)",-0.5864999999999999
"(4, 1, 'e', 1)",-0.3
"(4, 4, 's', 0)",0.0
"(1, 4, 'n', 1)",-0.345
"(3, 1, 'w', 1)",-0.5932499999999999
"(3, 4, 'w', 1)",-0.6081490314375
"(4, 2, 'e', 0)",-0.3
"(0, 4, 'w', 0)",-0.7599
"(3, 4, 'e', 0)",0.7859999999999998
"(1, 3, 'w', 1)",-0.5549999999999999
"(4, 2, 's', 1)",-0.3126745503031283
"(1, 3, 'e', 0)",-0.6426540000000001
"(2, 0, 's', 1)",-0.7985249999999999
"(3, 1, 's', 1)",-0.611122826734265
"(2, 0, 'e', 0)",-0.3
"(4, 4, 'e', 0)",2.4887999999999995
"(4, 4, 'e', 1)",-0.51
"(1, 3, 's', 1)",-0.5549999999999999
"(4, 2, 'w', 1)",-0.53050875
"(2, 2, 'n', 1)",-0.7449749999999999
